Code_commune_INSEE,Nom_commune,Code_postal,num_departement
14061,SOULEUVRE EN BOCAGE,14350,14
14061,SOULEUVRE EN BOCAGE,14350,14
14672,VAL DE DROME,14350,14
14061,SOULEUVRE EN BOCAGE,14350,14
14061,SOULEUVRE EN BOCAGE,14350,14
14726,VALDALLIERE,14350,14
14061,SOULEUVRE EN BOCAGE,14350,14
14061,SOULEUVRE EN BOCAGE,14350,14
14061,SOULEUVRE EN BOCAGE,14350,14
14061,SOULEUVRE EN BOCAGE,14350,14
14672,VAL DE DROME,14350,14
14726,VALDALLIERE,14350,14
14061,SOULEUVRE EN BOCAGE,14350,14
14061,SOULEUVRE EN BOCAGE,14350,14
14061,SOULEUVRE EN BOCAGE,14350,14
14061,SOULEUVRE EN BOCAGE,14350,14
14061,SOULEUVRE EN BOCAGE,14350,14
14061,SOULEUVRE EN BOCAGE,14350,14
14061,SOULEUVRE EN BOCAGE,14350,14
14061,SOULEUVRE EN BOCAGE,14350,14
14061,SOULEUVRE EN BOCAGE,14350,14
14726,VALDALLIERE,14350,14
14715,TROUVILLE SUR MER,14360,14
14761,VIMONT,14370,14
14005,VALAMBRAY,14370,14
14020,ARGENCES,14370,14
14134,CANTELOUP,14370,14
14431,MEZIDON VALLEE D AUGE,14370,14
14005,VALAMBRAY,14370,14
14057,BELLENGREVILLE,14370,14
14456,MOULT CHICHEBOVILLE,14370,14
14163,CLEVILLE,14370,14
14410,MERY BISSIERES EN AUGE,14370,14
14410,MERY BISSIERES EN AUGE,14370,14
14456,MOULT CHICHEBOVILLE,14370,14
14352,LANDELLES ET COUPIGNY,14380,14
14619,STE MARIE OUTRE L EAU,14380,14
14658,NOUES DE SIENNE,14380,14
14658,NOUES DE SIENNE,14380,14
14511,PONT BELLANGER,14380,14
14559,ST AUBIN DES BOIS,14380,14
14658,NOUES DE SIENNE,14380,14
14658,NOUES DE SIENNE,14380,14
14054,BEAUMESNIL,14380,14
14352,LANDELLES ET COUPIGNY,14380,14
14424,LE MESNIL ROBERT,14380,14
14658,NOUES DE SIENNE,14380,14
14658,NOUES DE SIENNE,14380,14
14658,NOUES DE SIENNE,14380,14
14658,NOUES DE SIENNE,14380,14
14658,NOUES DE SIENNE,14380,14
14658,NOUES DE SIENNE,14380,14
14724,VARAVILLE,14390,14
14117,CABOURG,14390,14
14499,PETIVILLE,14390,14
14003,AGY,14400,14
14047,BAYEUX,14400,14
14078,BLAY,14400,14
14214,CUSSY,14400,14
14377,LONGUES SUR MER,14400,14
14529,RANCHY,14400,14
14552,RYES,14400,14
14630,ST MARTIN DES ENTREES,14400,14
14679,SUBLES,14400,14
14700,TOUR EN BESSIN,14400,14
14728,VAUCELLES,14400,14
14733,VAUX SUR SEULLES,14400,14
14256,ETREHAM,14400,14
14322,GUERON,14400,14
14385,MAGNY EN BESSIN,14400,14
14391,MAISONS,14400,14
14732,VAUX SUR AURE,14400,14
14019,ARGANCHY,14400,14
14250,ESQUAY SUR SEULLES,14400,14
14680,SULLY,14400,14
14040,BARBEVILLE,14400,14
14184,COTTUN,14400,14
14209,CROUAY,14400,14
14400,LE MANOIR,14400,14
14436,MONCEAUX EN BESSIN,14400,14
14453,MOSLES,14400,14
14676,SOMMERVIEU,14400,14
14175,CONDE SUR SEULLES,14400,14
14465,NONANT,14400,14
14609,ST LOUP HORS,14400,14
14663,ST VIGOR LE GRAND,14400,14
14744,VIENNE EN BESSIN,14400,14
14726,VALDALLIERE,14410,14
14726,VALDALLIERE,14410,14
14726,VALDALLIERE,14410,14
14726,VALDALLIERE,14410,14
14726,VALDALLIERE,14410,14
14726,VALDALLIERE,14410,14
14726,VALDALLIERE,14410,14
14726,VALDALLIERE,14410,14
14726,VALDALLIERE,14410,14
14726,VALDALLIERE,14410,14
14726,VALDALLIERE,14410,14
14516,POTIGNY,14420,14
14678,SOUMONT ST QUENTIN,14420,14
14088,BONS TASSILLY,14420,14
14720,USSY,14420,14
14753,VILLERS CANIVET,14420,14
14012,ANGERVILLE,14430,14
14329,HEULAND,14430,14
14524,PUTOT EN AUGE,14430,14
14198,CRESSEVEUILLE,14430,14
14203,CRICQUEVILLE EN AUGE,14430,14
14218,DANESTAL,14430,14
14300,GERROTS,14430,14
14335,HOTOT EN AUGE,14430,14
14016,ANNEBAULT,14430,14
14070,BEUVRON EN AUGE,14430,14
14229,DOZULE,14430,14
14308,GOUSTRANVILLE,14430,14
14093,BRANVILLE,14430,14
14335,HOTOT EN AUGE,14430,14
14598,ST JOUIN,14430,14
14606,ST LEGER DUBOSQ,14430,14
14743,VICTOT PONTFOL,14430,14
14091,BOURGEAUVILLE,14430,14
14227,DOUVILLE EN AUGE,14430,14
14335,HOTOT EN AUGE,14430,14
14509,PLUMETOT,14440,14
14228,DOUVRES LA DELIVRANDE,14440,14
14228,DOUVRES LA DELIVRANDE,14440,14
14197,CRESSERONS,14440,14
14062,BENY SUR MER,14440,14
14312,GRANDCAMP MAISY,14450,14
14204,CRICQUEVILLE EN BESSIN,14450,14
14312,GRANDCAMP MAISY,14450,14
14652,ST PIERRE DU MONT,14450,14
14167,COLOMBELLES,14460,14
14191,COURSEULLES SUR MER,14470,14
14318,GRAYE SUR MER,14470,14
14535,REVIERS,14470,14
14038,BANVILLE,14480,14
14288,LE FRESNE CAMILLY,14480,14
14406,MOULINS EN BESSIN,14480,14
14200,CREULLY SUR SEULLES,14480,14
14355,PONTS SUR SEULLES,14480,14
14406,MOULINS EN BESSIN,14480,14
14569,STE CROIX SUR MER,14480,14
14049,BAZENVILLE,14480,14
14200,CREULLY SUR SEULLES,14480,14
14355,PONTS SUR SEULLES,14480,14
14355,PONTS SUR SEULLES,14480,14
14406,MOULINS EN BESSIN,14480,14
14169,COLOMBIERS SUR SEULLES,14480,14
14196,CREPON,14480,14
14200,CREULLY SUR SEULLES,14480,14
14050,LA BAZOQUE,14490,14
14506,PLANQUERY,14490,14
14643,ST PAUL DU VERNAY,14490,14
14369,LITTEAU,14490,14
14445,MONTFIQUET,14490,14
14468,NORON LA POTERIE,14490,14
14714,LE TRONQUAY,14490,14
14035,BALLEROY SUR DROME,14490,14
14121,CAHAGNOLLES,14490,14
14130,CAMPIGNY,14490,14
14035,BALLEROY SUR DROME,14490,14
14140,CASTILLON,14490,14
14716,TRUNGY,14490,14
14762,VIRE NORMANDIE,14500,14
14762,VIRE NORMANDIE,14500,14
14762,VIRE NORMANDIE,14500,14
14762,VIRE NORMANDIE,14500,14
14762,VIRE NORMANDIE,14500,14
14127,CAMPAGNOLLES,14500,14
14762,VIRE NORMANDIE,14500,14
14762,VIRE NORMANDIE,14500,14
14762,VIRE NORMANDIE,14500,14
14762,VIRE NORMANDIE,14500,14
14762,VIRE NORMANDIE,14500,14
14305,GONNEVILLE SUR MER,14510,14
14338,HOULGATE,14510,14
14172,COMMES,14520,14
14515,PORT EN BESSIN HUPPAIN,14520,14
14515,PORT EN BESSIN HUPPAIN,14520,14
14591,AURE SUR MER,14520,14
14384,LUC SUR MER,14530,14
14538,CASTINE EN PLAINE,14540,14
14005,VALAMBRAY,14540,14
14092,BOURGUEBUS,14540,14
14319,GRENTHEVILLE,14540,14
14538,CASTINE EN PLAINE,14540,14
14538,CASTINE EN PLAINE,14540,14
14554,LE CASTELET,14540,14
14554,LE CASTELET,14540,14
14005,VALAMBRAY,14540,14
14675,SOLIERS,14540,14
14076,BLAINVILLE SUR ORNE,14550,14
14602,ST LAMBERT,14570,14
14656,ST REMY,14570,14
14162,CLECY,14570,14
14741,LE VEY,14570,14
14756,LA VILLETTE,14570,14
14293,FUMICHON,14590,14
14484,OUILLY DU HOULEY,14590,14
14504,LE PIN,14590,14
14460,MOYAUX,14590,14
14286,FOURNEVILLE,14600,14
14333,HONFLEUR,14600,14
14333,HONFLEUR,14600,14
14492,PENNEDEPIE,14600,14
14001,ABLON,14600,14
14041,BARNEVILLE LA BERTRAN,14600,14
14243,EQUEMAUVILLE,14600,14
14299,GENNEVILLE,14600,14
14304,GONNEVILLE SUR HONFLEUR,14600,14
14536,LA RIVIERE ST SAUVEUR,14600,14
14125,CAMBES EN PLAINE,14610,14
14242,EPRON,14610,14
14014,COLOMBY ANGUERNY,14610,14
14123,CAIRON,14610,14
14044,BASLY,14610,14
14685,THAON,14610,14
14014,COLOMBY ANGUERNY,14610,14
14015,ANISY,14610,14
14275,FONTAINE HENRY,14610,14
14758,VILLONS LES BUISSONS,14610,14
14402,LE MARAIS LA CHAPELLE,14620,14
14469,NORREY EN AUGE,14620,14
14216,DAMBLAINVILLE,14620,14
14283,FOURCHES,14620,14
14206,CROCY,14620,14
14043,BAROU EN AUGE,14620,14
14452,MORTEAUX COULIBOEUF,14620,14
14457,LES MOUTIERS EN AUGE,14620,14
14053,BEAUMAIS,14620,14
14287,FRENOUVILLE,14630,14
14119,CAGNY,14630,14
14237,EMIEVILLE,14630,14
14660,ST VAAST EN AUGE,14640,14
14754,VILLERS SUR MER,14640,14
14024,AUBERVILLE,14640,14
14137,CARPIQUET,14650,14
14045,BASSENEVILLE,14670,14
14640,ST PAIR,14670,14
14657,ST SAMSON,14670,14
14712,TROARN,14670,14
14344,JANVILLE,14670,14
14637,ST OUEN DU MESNIL OGER,14670,14
14712,TROARN,14670,14
14651,ST PIERRE DU JONQUET,14670,14
14309,GOUVIX,14680,14
14160,CINTHEAUX,14680,14
14290,FRESNEY LE PUCEUX,14680,14
14100,BRETTEVILLE SUR LAIZE,14680,14
14502,PIERREPONT,14690,14
14764,PONT D OUILLY,14690,14
14183,COSSESSEVILLE,14690,14
14223,LE DETROIT,14690,14
14343,LES ISLES BARDEL,14690,14
14501,PIERREFITTE EN CINGLAIS,14690,14
14710,TREPREL,14690,14
14080,LE BO,14690,14
14427,LE MESNIL VILLEMENT,14690,14
14510,LA POMMERAYE,14690,14
14531,RAPILLY,14690,14
14375,LES LOGES SAULCES,14700,14
14677,SOULANGY,14700,14
14759,VILLY LEZ FALAISE,14700,14
14087,BONNOEIL,14700,14
14646,ST PIERRE CANIVET,14700,14
14751,VIGNATS,14700,14
14180,CORDEY,14700,14
14588,ST GERMAIN LANGOT,14700,14
14737,VERSAINVILLE,14700,14
14284,FOURNEAUX LE VAL,14700,14
14289,FRESNE LA MERE,14700,14
14360,LEFFARD,14700,14
14405,MARTIGNY SUR L ANTE,14700,14
14498,PERTHEVILLE NERS,14700,14
14627,ST MARTIN DE MIEUX,14700,14
14025,AUBIGNY,14700,14
14244,ERAINES,14700,14
14258,FALAISE,14700,14
14332,LA HOGUETTE,14700,14
14467,NORON L ABBAYE,14700,14
14649,ST PIERRE DU BU,14700,14
14547,RUBERCY,14710,14
14681,SURRAIN,14710,14
14063,BERNESQ,14710,14
14239,ENGLESQUEVILLE LA PERCEE,14710,14
14591,AURE SUR MER,14710,14
14622,ST MARTIN DE BLAGNY,14710,14
14711,TREVIERES,14710,14
14745,VIERVILLE SUR MER,14710,14
14107,BRICQUEVILLE,14710,14
14165,COLLEVILLE SUR MER,14710,14
14272,LA FOLIE,14710,14
14281,FORMIGNY LA BATAILLE,14710,14
14281,FORMIGNY LA BATAILLE,14710,14
14281,FORMIGNY LA BATAILLE,14710,14
14397,MANDEVILLE EN BESSIN,14710,14
14023,ASNIERES EN BESSIN,14710,14
14168,COLOMBIERES,14710,14
14281,FORMIGNY LA BATAILLE,14710,14
14605,ST LAURENT SUR MER,14710,14
14301,GIBERVILLE,14730,14
14542,ROSEL,14740,14
14610,ST MANVIEU NORREY,14740,14
14135,CARCAGNY,14740,14
14610,ST MANVIEU NORREY,14740,14
14098,THUE ET MUE,14740,14
14098,THUE ET MUE,14740,14
14098,THUE ET MUE,14740,14
14406,MOULINS EN BESSIN,14740,14
14543,ROTS,14740,14
14098,THUE ET MUE,14740,14
14543,ROTS,14740,14
14562,ST AUBIN SUR MER,14750,14
14101,BRETTEVILLE SUR ODON,14760,14
14027,LES MONTS D AUNAY,14770,14
14174,CONDE EN NORMANDIE,14770,14
14357,TERRES DE DRUANCE,14770,14
14174,CONDE EN NORMANDIE,14770,14
14146,CAUVILLE,14770,14
14357,TERRES DE DRUANCE,14770,14
14496,PERIGNY,14770,14
14027,LES MONTS D AUNAY,14770,14
14174,CONDE EN NORMANDIE,14770,14
14027,LES MONTS D AUNAY,14770,14
14357,TERRES DE DRUANCE,14770,14
14365,LION SUR MER,14780,14
14454,MOUEN,14790,14
14274,FONTAINE ETOUPEFOUR,14790,14
14738,VERSON,14790,14
14131,CANAPVILLE,14800,14
14731,VAUVILLE,14800,14
14220,DEAUVILLE,14800,14
14557,ST ARNOULT,14800,14
14086,BONNEVILLE SUR TOUQUES,14800,14
14238,ENGLESQUEVILLE EN AUGE,14800,14
14699,TOUQUES,14800,14
14701,TOURGEVILLE,14800,14
14306,GONNEVILLE EN AUGE,14810,14
14409,MERVILLE FRANCEVILLE PLAGE,14810,14
14354,LANGRUNE SUR MER,14830,14
14215,CUVERVILLE,14840,14
14221,DEMOUVILLE,14840,14
14246,ESCOVILLE,14850,14
14328,HEROUVILLETTE,14850,14
14106,BREVILLE LES MONTS,14860,14
14530,RANVILLE,14860,14
14046,BAVENT,14860,14
14009,AMFREVILLE,14860,14
14046,BAVENT,14860,14
14166,COLLEVILLE MONTGOMERY,14880,14
14325,HERMANVILLE SUR MER,14880,14
14079,BLONVILLE SUR MER,14910,14
14059,BENERVILLE SUR MER,14910,14
14407,MATHIEU,14920,14
14254,ETERVILLE,14930,14
14747,VIEUX,14930,14
14396,MALTOT,14930,14
14036,BANNEVILLE LA CAMPAGNE,14940,14
14666,SANNERVILLE,14940,14
14698,TOUFFREVILLE,14940,14
14575,ST ETIENNE LA THILLAYE,14950,14
14055,BEAUMONT EN AUGE,14950,14
14302,GLANVILLE,14950,14
14645,ST PIERRE AZIF,14950,14
14022,ASNELLES,14960,14
14430,MEUVAINES,14960,14
14565,ST COME DE FRESNE,14960,14
14558,ST AUBIN D ARQUENAY,14970,14
14060,BENOUVILLE,14970,14
14543,ROTS,14980,14
14066,BERNIERES SUR MER,14990,14
15014,AURILLAC,15000,15
15267,YTRAC,15000,15
15055,COREN,15100,15
15142,NEUVEGLISE SUR TRUYERE,15100,15
15164,ROFFIAC,15100,15
15004,ANDELAT,15100,15
15229,SOULAGES,15100,15
15262,VILLEDIEU,15100,15
15002,ALLEUZE,15100,15
15125,MENTIERES,15100,15
15130,MONTCHAMP,15100,15
15187,ST FLOUR,15100,15
15188,ST GEORGES,15100,15
15235,LES TERNES,15100,15
15237,TIVIERS,15100,15
15251,VEDRINES ST LOUP,15100,15
15005,ANGLARDS DE ST FLOUR,15100,15
15232,TANAVELLE,15100,15
15245,VABRES,15100,15
15007,ANTERRIEUX,15110,15
15065,ESPINASSE,15110,15
15209,ST REMY DE CHAUDES AIGUES,15110,15
15060,DEUX VERGES,15110,15
15106,LIEUTADES,15110,15
15073,FRIDEFONT,15110,15
15121,MAURINES,15110,15
15216,ST URCIZE,15110,15
15045,CHAUDES AIGUES,15110,15
15078,JABRUN,15110,15
15199,ST MARTIAL,15110,15
15241,LA TRINITAT,15110,15
15093,LAPEYRUGUE,15120,15
15222,SANSAC VEINAZES,15120,15
15089,LADINHAC,15120,15
15084,LABESSERETTE,15120,15
15134,MONTSALVY,15120,15
15103,LEUCAMP,15120,15
15260,VIEILLEVIE,15120,15
15082,JUNHAC,15120,15
15087,LACAPELLE DEL FRAISSE,15120,15
15085,LABROUSSE,15130,15
15090,LAFEUILLADE EN VEZIE,15130,15
15156,PRUNET,15130,15
15257,VEZELS ROUSSY,15130,15
15183,ST ETIENNE DE CARLAT,15130,15
15221,SANSAC DE MARMIESSE,15130,15
15234,TEISSIERES LES BOULIES,15130,15
15012,ARPAJON SUR CERE,15130,15
15267,YTRAC,15130,15
15058,CROS DE RONESQUE,15130,15
15266,YOLET,15130,15
15028,CARLAT,15130,15
15074,GIOU DE MAMOU,15130,15
15215,ST SIMON,15130,15
15255,VEZAC,15130,15
15179,ST CIRGUES DE MALBERT,15140,15
15269,BESSE,15140,15
15067,LE FAU,15140,15
15205,ST PAUL DE SALERS,15140,15
15063,DRUGEAC,15140,15
15202,ST MARTIN VALMEROUX,15140,15
15174,ST BONNET DE SALERS,15140,15
15200,ST MARTIN CANTALES,15140,15
15202,ST MARTIN VALMEROUX,15140,15
15208,ST PROJET DE SALERS,15140,15
15219,SALERS,15140,15
15070,FONTANGES,15140,15
15176,ST CHAMANT,15140,15
15186,STE EULALIE,15140,15
15057,CROS DE MONTVERT,15150,15
15182,ST ETIENNE CANTALES,15150,15
15011,ARNAC,15150,15
15211,ST SANTIN CANTALES,15150,15
15076,GLENAT,15150,15
15165,ROUFFIAC,15150,15
15217,ST VICTOR,15150,15
15228,SIRAN,15150,15
15094,LAROQUEBROU,15150,15
15143,NIEUDAN,15150,15
15189,ST GERONS,15150,15
15088,LACAPELLE VIESCAMP,15150,15
15135,MONTVERT,15150,15
15253,VERNOLS,15160,15
15155,PRADIERS,15160,15
15001,ALLANCHE,15160,15
15091,LANDEYRAT,15160,15
15256,VEZE,15160,15
15141,NEUSSARGUES EN PINATELLE,15170,15
15141,NEUSSARGUES EN PINATELLE,15170,15
15231,TALIZAT,15170,15
15053,COLTINES,15170,15
15069,FERRIERES ST MARY,15170,15
15141,NEUSSARGUES EN PINATELLE,15170,15
15141,NEUSSARGUES EN PINATELLE,15170,15
15151,PEYRUSSE,15170,15
15247,VALJOUZE,15170,15
15161,REZENTIERES,15170,15
15080,JOURSAC,15170,15
15173,ST BONNET DE CONDAT,15190,15
15040,CHANTERELLE,15190,15
15110,LUGARDE,15190,15
15114,MARCENAT,15190,15
15170,ST AMANDIN,15190,15
15054,CONDAT,15190,15
15129,MONTBOUDIF,15190,15
15132,MONTGRELEIX,15190,15
15213,ST SATURNIN,15190,15
15120,MAURIAC,15200,15
15010,ARCHES,15200,15
15220,SALINS,15200,15
15261,LE VIGEAN,15200,15
15036,CHALVIGNAC,15200,15
15079,JALEYRAC,15200,15
15123,MEALLET,15200,15
15230,SOURNIAC,15200,15
15265,YDES,15210,15
15111,MADIC,15210,15
15163,ROANNES ST MARY,15220,15
15264,VITRAC,15220,15
15117,MARCOLES,15220,15
15172,ST ANTOINE,15220,15
15196,ST MAMET LA SALVETAT,15220,15
15198,STE MARIE,15230,15
15077,GOURDIEGES,15230,15
15112,MALBO,15230,15
15026,BREZONS,15230,15
15033,CEZENS,15230,15
15086,LACAPELLE BARRES,15230,15
15139,NARNHAC,15230,15
15149,PAULHENC,15230,15
15152,PIERREFORT,15230,15
15201,ST MARTIN SOUS VIGOUROUX,15230,15
15131,LE MONTEIL,15240,15
15169,SAIGNES,15240,15
15223,SAUVAT,15240,15
15015,AUZERS,15240,15
15019,BASSIGNAC,15240,15
15250,VEBRET,15240,15
15008,ANTIGNAC,15240,15
15128,LA MONSELIE,15240,15
15204,ST PAUL DES LANDES,15250,15
15233,TEISSIERES DE CORNET,15250,15
15083,JUSSAC,15250,15
15118,MARMANHAC,15250,15
15160,REILHAC,15250,15
15095,LAROQUEVIEILLE,15250,15
15016,AYRENS,15250,15
15056,CRANDELLES,15250,15
15140,NAUCELLES,15250,15
15142,NEUVEGLISE SUR TRUYERE,15260,15
15142,NEUVEGLISE SUR TRUYERE,15260,15
15142,NEUVEGLISE SUR TRUYERE,15260,15
15038,CHAMPS SUR TARENTAINE MARCHAL,15270,15
15092,LANOBRE,15270,15
15092,LANOBRE,15270,15
15240,TREMOUILLE,15270,15
15020,BEAULIEU,15270,15
15038,CHAMPS SUR TARENTAINE MARCHAL,15270,15
15147,PARLAN,15290,15
15166,ROUMEGOUX,15290,15
15214,ST SAURY,15290,15
15268,LE ROUGET PERS,15290,15
15268,LE ROUGET PERS,15290,15
15030,CAYROLS,15290,15
15224,LA SEGALASSIERE,15290,15
15144,OMPS,15290,15
15025,ALBEPIERRE BREDONS,15300,15
15041,LA CHAPELLE D ALAGNON,15300,15
15061,DIENNE,15300,15
15100,LAVEISSENET,15300,15
15101,LAVEISSIERE,15300,15
15102,LAVIGERIE,15300,15
15225,SEGUR LES VILLAS,15300,15
15248,VALUEJOLS,15300,15
15263,VIRARGUES,15300,15
15101,LAVEISSIERE,15300,15
15138,MURAT,15300,15
15141,NEUSSARGUES EN PINATELLE,15300,15
15244,USSEL,15300,15
15138,MURAT,15300,15
15101,LAVEISSIERE,15300,15
15072,FREIX ANGLARDS,15310,15
15175,ST CERNIN,15310,15
15238,TOURNEMIRE,15310,15
15075,GIRGOLS,15310,15
15191,ST ILLIDE,15310,15
15034,CHALIERS,15320,15
15108,VAL D ARCOMIE,15320,15
15108,VAL D ARCOMIE,15320,15
15107,LORCIERES,15320,15
15108,VAL D ARCOMIE,15320,15
15108,VAL D ARCOMIE,15320,15
15168,RUYNES EN MARGERIDE,15320,15
15051,CLAVIERES,15320,15
15108,VAL D ARCOMIE,15320,15
15226,SENEZERGUES,15340,15
15029,CASSANIOUZE,15340,15
15027,PUYCAPEL,15340,15
15027,PUYCAPEL,15340,15
15254,VEYRIERES,15350,15
15037,CHAMPAGNAC,15350,15
15206,ST PIERRE,15350,15
15006,ANGLARDS DE SALERS,15380,15
15218,ST VINCENT DE SALERS,15380,15
15066,LE FALGOUX,15380,15
15249,LE VAULMIER,15380,15
15137,MOUSSAGES,15380,15
15009,APCHON,15400,15
15185,ST ETIENNE DE CHOMEIL,15400,15
15246,VALETTE,15400,15
15052,COLLANDRES,15400,15
15116,MARCHASTEL,15400,15
15050,LE CLAUX,15400,15
15243,TRIZAC,15400,15
15049,CHEYLADE,15400,15
15124,MENET,15400,15
15162,RIOM ES MONTAGNES,15400,15
15190,ST HIPPOLYTE,15400,15
15059,CUSSAC,15430,15
15148,PAULHAC,15430,15
15013,AURIAC L EGLISE,15500,15
15126,MOLEDES,15500,15
15022,BONNAC,15500,15
15032,CELOUX,15500,15
15127,MOLOMPIZE,15500,15
15207,ST PONCY,15500,15
15042,LA CHAPELLE LAURENT,15500,15
15098,LAURIE,15500,15
15119,MASSIAC,15500,15
15158,RAGEADE,15500,15
15259,VIEILLESPESSE,15500,15
15043,CHARMENSAC,15500,15
15048,CHAZELLES,15500,15
15097,LASTIC,15500,15
15203,ST MARY LE PLAIN,15500,15
15096,LASCELLE,15590,15
15178,ST CIRGUES DE JORDANNE,15590,15
15113,MANDAILLES ST JULIEN,15590,15
15113,MANDAILLES ST JULIEN,15590,15
15252,VELZIC,15590,15
15104,LEYNHAC,15600,15
15122,MAURS,15600,15
15133,MONTMURAT,15600,15
15021,BOISSET,15600,15
15181,ST CONSTANT FOURNOULES,15600,15
15181,ST CONSTANT FOURNOULES,15600,15
15194,ST JULIEN DE TOURSAC,15600,15
15242,LE TRIOULOU,15600,15
15167,ROUZIERS,15600,15
15184,ST ETIENNE DE MAURS,15600,15
15212,ST SANTIN DE MAURS,15600,15
15157,QUEZAC,15600,15
15018,BARRIAC LES BOSQUETS,15700,15
15153,PLEAUX,15700,15
15153,PLEAUX,15700,15
15153,PLEAUX,15700,15
15003,ALLY,15700,15
15003,ALLY,15700,15
15046,CHAUSSENAC,15700,15
15064,ESCORAILLES,15700,15
15153,PLEAUX,15700,15
15024,BRAGEAC,15700,15
15159,RAULHAC,15800,15
15180,ST CLEMENT,15800,15
15236,THIEZAC,15800,15
15081,JOU SOUS MONJOU,15800,15
15146,PAILHEROLS,15800,15
15258,VIC SUR CERE,15800,15
15017,BADAILHAC,15800,15
15154,POLMINHAC,15800,15
15192,ST JACQUES DES BLATS,15800,15
16015,ANGOULEME,16000,16
16089,CHATEAUBERNARD,16100,16
16217,MERPINS,16100,16
16058,BOUTIERS ST TROJAN,16100,16
16102,COGNAC,16100,16
16193,LOUZAC ST ANDRE,16100,16
16193,LOUZAC ST ANDRE,16100,16
16330,ST LAURENT DE COGNAC,16100,16
16169,JAVREZAC,16100,16
16304,ST BRICE,16100,16
16003,AGRIS,16110,16
16209,MARILLAC LE FRANC,16110,16
16280,RIVIERES,16110,16
16281,LA ROCHEFOUCAULD EN ANGOUMOIS,16110,16
16406,MOULINS SUR TARDOIRE,16110,16
16067,BUNZAC,16110,16
16425,YVRAC ET MALLEYRAND,16110,16
16281,LA ROCHEFOUCAULD EN ANGOUMOIS,16110,16
16282,LA ROCHETTE,16110,16
16379,TAPONNAT FLEURIGNAC,16110,16
16269,PRANZAC,16110,16
16013,ANGEAC CHARENTE,16120,16
16050,BONNEUIL,16120,16
16177,LADIVILLE,16120,16
16204,BELLEVIGNE,16120,16
16032,BASSAC,16120,16
16057,BOUTEVILLE,16120,16
16297,GRAVES ST AMANT,16120,16
16045,BIRAC,16120,16
16204,BELLEVIGNE,16120,16
16233,MOSNAC,16120,16
16297,GRAVES ST AMANT,16120,16
16352,ST SIMON,16120,16
16402,VIBRAC,16120,16
16090,CHATEAUNEUF SUR CHARENTE,16120,16
16204,BELLEVIGNE,16120,16
16204,BELLEVIGNE,16120,16
16204,BELLEVIGNE,16120,16
16351,ST SIMEUX,16120,16
16399,VERRIERES,16130,16
16366,SEGONZAC,16130,16
16012,ANGEAC CHAMPAGNE,16130,16
16343,ST PREUIL,16130,16
16359,SALLES D ANGLES,16130,16
16018,ARS,16130,16
16171,JUILLAC LE COQ,16130,16
16186,LIGNIERES SONNEVILLE,16130,16
16316,ST FORT SUR LE NE,16130,16
16150,GENSAC LA PALLUE,16130,16
16151,GENTE,16130,16
16152,GIMEUX,16130,16
16008,AMBERAC,16140,16
16207,MARCILLAC LANVILLE,16140,16
16397,VERDILLE,16140,16
16155,LES GOURS,16140,16
16275,RANVILLE BREUILLAUD,16140,16
16005,AIGRE,16140,16
16027,BARBEZIERES,16140,16
16185,LIGNE,16140,16
16317,ST FRAIGNE,16140,16
16005,AIGRE,16140,16
16122,EBREON,16140,16
16194,LUPSAULT,16140,16
16248,ORADOUR,16140,16
16390,TUSSON,16140,16
16042,BESSE,16140,16
16081,LA CHAPELLE,16140,16
16083,CHARME,16140,16
16144,FOUQUEURE,16140,16
16221,MONS,16140,16
16132,ETAGNAC,16150,16
16086,CHASSENON,16150,16
16134,EXIDEUIL SUR VIENNE,16150,16
16070,CHABANAIS,16150,16
16345,ST QUENTIN SUR CHARENTE,16150,16
16071,CHABRAC,16150,16
16100,CHIRAC,16150,16
16270,PRESSIGNAC,16150,16
16154,GOND PONTOUVRE,16160,16
16208,MAREUIL,16170,16
16339,VAL D AUGE,16170,16
16148,GENAC BIGNAC,16170,16
16148,GENAC BIGNAC,16170,16
16312,ST CYBARDEAUX,16170,16
16339,VAL D AUGE,16170,16
16395,VAUX ROUILLAC,16170,16
16286,ROUILLAC,16170,16
16286,ROUILLAC,16170,16
16298,ST AMANT DE NOUERE,16170,16
16339,VAL D AUGE,16170,16
16286,ROUILLAC,16170,16
16339,VAL D AUGE,16170,16
16123,ECHALLAT,16170,16
16286,ROUILLAC,16170,16
16339,VAL D AUGE,16170,16
16339,VAL D AUGE,16170,16
16230,MONTMOREAU,16190,16
16267,POULLIGNAC,16190,16
16230,MONTMOREAU,16190,16
16334,ST MARTIAL,16190,16
16052,BORS DE MONTMOREAU,16190,16
16111,COURGEAC,16190,16
16118,DEVIAT,16190,16
16170,JUIGNAC,16190,16
16246,NONAC,16190,16
16230,MONTMOREAU,16190,16
16230,MONTMOREAU,16190,16
16230,MONTMOREAU,16190,16
16362,SALLES LAVALETTE,16190,16
16088,CHASSORS,16200,16
16145,FOUSSIGNAC,16200,16
16167,JARNAC,16200,16
16153,MAINXE GONDEVILLE,16200,16
16174,JULIENNE,16200,16
16220,LES METAIRIES,16200,16
16277,REPARSAC,16200,16
16387,TRIAC LAUTRAIT,16200,16
16109,COURBILLAC,16200,16
16243,NERCILLAC,16200,16
16349,STE SEVERE,16200,16
16387,TRIAC LAUTRAIT,16200,16
